,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cnpy2,641.5177266344648,-0.30399264718233665,0.1979314382746265,-1.535848220132428,0.12457561010620403,0.2846721346431327
Recql5,65.53278631349724,-0.6125258992079835,0.39903028714043204,-1.5350361086561213,0.12477495869233222,0.28507516345065814
E2f3,73.73980100415785,0.8602260235568407,0.5605316404358209,1.53466095667321,0.12486713101318511,0.285233221754663
Tk2,149.5156220598965,-0.5467960098066499,0.35651463014116724,-1.5337267073447671,0.12509690052617814,0.28570547642263733
Rmp64,60.96651851367676,0.6075280006217058,0.3961769247937168,1.5334764914388594,0.1251584946138659,0.2857935365690448
Ugp2,929.5561058162901,-0.3043052213792059,0.19853578966496402,-1.5327474300363246,0.12533809790708145,0.2861509831864653
Trim28,352.61699472421435,-0.402285651319136,0.26251970035138983,-1.5324017617750805,0.1254233229857134,0.28627848387480825
Rom1,4.572941537172524,-2.6758030229080063,1.7462272967872008,-1.5323337504980519,0.12544009659386246,0.28627848387480825
Mief1,271.0122846327462,0.35132699522642397,0.22932982910633656,1.5319725157232784,0.12552921716061713,0.28634914237300974
Polr1c,148.56861660592625,0.47561951101588845,0.31051752995426896,1.5316993893579363,0.12559663317040076,0.28634914237300974
Pou2f1,213.54284096253738,0.5898129688720263,0.385053787862387,1.5317677359995674,0.12557976046550756,0.28634914237300974
Alas1,3171.6200064200298,-0.44287090994365597,0.28914205772584284,-1.5316724015417185,0.12560329612699564,0.28634914237300974
Gm30835,8.921542749314,2.584454344905426,1.6873693477661258,1.5316470862333331,0.1256095464125358,0.28634914237300974
Nubp2,125.83695566039317,-0.4871472322497842,0.31802281333131627,-1.5317996440157078,0.12557188395262114,0.28634914237300974
9030619P08Rik,9.793010394636136,-2.0190523656359782,1.3184464529820188,-1.5313874606506408,0.12567366130048557,0.2863900518173813
Upf3b,139.3788385968702,-0.6155603446353604,0.4019386153245867,-1.5314784924017881,0.1256511779844103,0.2863900518173813
Srsf4,373.5405549503578,0.3706800977962242,0.24211875492391535,1.5309846521914776,0.12577318586052577,0.28656421373474433
Gm47644,38.97659412819233,1.0836977751008983,0.7081017955184106,1.5304265318343233,0.12591118583401156,0.286825958769142
Slc4a7,179.32186981876146,0.5122627220432152,0.33475788103694293,1.5302484304669242,0.12595524771861344,0.2868736558100089
Tspan12,948.081068200438,-0.3140622444564118,0.20531812441638586,-1.5296372171191883,0.12610655189479003,0.28716554383384085
C2cd2l,293.5667258514501,-0.3831650465636674,0.25051318966950026,-1.5295204498780026,0.12613547340181108,0.28717869022258546
Hnf4aos,18.77928361514929,-1.5234757332783453,0.9961863903537556,-1.5293079167015562,0.12618812796359966,0.2872458560580582
Plekhj1,114.90296879916755,-0.4810050296846629,0.3145964982635459,-1.5289586258576604,0.12627470107818536,0.2873901929143217
Gm5898,3.807768285724542,2.5642633223865046,1.6773701048880272,1.52874032684497,0.12632883083294233,0.28746065211179067
Mettl25,29.41177881150609,1.1777417895047704,0.7705461063290393,1.528450769955419,0.12640065767594136,0.28757134772193815
Rbpms2,176.7384552800739,-0.4633986659611549,0.3032247130442144,-1.5282351537540575,0.12645416360798584,0.2876331702431065
Gm49310,3.305347309010892,-3.354674088722506,2.195245477645487,-1.5281544241332705,0.12647420148929112,0.2876331702431065
Trim30d,94.02734643980303,0.8046742197429761,0.5268102428416785,1.5274460409168686,0.12665013517061469,0.28798049430473716
Rpl28-ps1,4.520521233808081,2.4924641046368006,1.631953534141721,1.527288646700128,0.1266892513720503,0.2880166488036753
Mroh1,343.237826571347,0.3767862305311532,0.24672506012913892,1.527150222737563,0.12672366078694203,0.28804209155786054
Hnrnph2,390.02558654320114,0.3811077538421316,0.2496018569583015,1.5268626543343364,0.12679516776759775,0.2881518320800179
2410022M11Rik,6.92386154134027,2.151464725398901,1.409357142503049,1.5265575066216737,0.12687108037536024,0.2882715426990328
Ccrl2,4.694340705763647,2.7941524732598144,1.8309060513078854,1.5261036858029093,0.1269840443051225,0.2883418519427171
Capzb,441.6610491020841,0.37625280232469005,0.24655182083434685,1.5260597186077434,0.1269949926660492,0.2883418519427171
Tmem65,55.3575231243553,0.7855880009785082,0.5147515268433172,1.52614991896397,0.12697253248376547,0.2883418519427171
Slc22a15,36.62144854869703,-0.8873258847048624,0.581365453493006,-1.5262790029465299,0.12694039552992464,0.2883418519427171
Snx32,7.960817348635294,-1.9414372209428665,1.2723741699852416,-1.5258382846339813,0.12705014355864758,0.2883615223177061
H1f0,845.7449125283384,0.2820522525780869,0.18484975264136178,1.5258459832798026,0.1270482258022027,0.2883615223177061
Slc38a9,54.44491769255526,-0.723189966139455,0.47405777493691087,-1.5255312841049795,0.1271266367008698,0.2884823586813592
Nek1,216.40172461065976,0.49903374017182056,0.32716802885969803,1.5253132829364113,0.12718097626058897,0.2885528879826018
Ptpn3,689.5820672225725,-0.31417878107425484,0.20605481129794023,-1.5247340214734189,0.12732545235373144,0.2888278591882231
Macf1,2571.2502421566996,0.2489949376155069,0.16341669670822892,1.523681133146835,0.12758838470852682,0.2893713895235802
Gm5577,3.8785492403797175,2.95999364524152,1.9428201922495936,1.523555116963315,0.12761988235702104,0.2893754668873969
Glt1d1,115.79266714161557,-0.6669657309241417,0.43778883284422665,-1.5234873091462806,0.12763683337158116,0.2893754668873969
Etfa,1702.4782503443846,-0.3171368802565913,0.20823336863961495,-1.5229878012752767,0.12776175738902226,0.2896057668862069
Pnpla8,1143.9798970125892,-0.29810544911896664,0.1957665219342195,-1.5227601030738778,0.12781873493084825,0.2896219084199952
Bend7,93.8477929185862,-0.5671488228969538,0.3724592740539815,-1.5227136559761305,0.12783035994103123,0.2896219084199952
Hs6st1,771.9873048795226,-0.3073713556059156,0.2018621513622548,-1.5226794796926424,0.12783891427598693,0.2896219084199952
Scai,39.10771802938605,-0.9423402938881387,0.619141985467291,-1.5220100009481947,0.12800657481497943,0.28994879809286744
Phb1,201.27511191604577,-0.384581605673867,0.25281642889465455,-1.5211891385196228,0.128212380323352,0.2903151783963624
Rbm4b,32.989783103740336,-0.8732109991457642,0.5740359703912602,-1.521178191238761,0.1282151267478373,0.2903151783963624
Rexo1,231.91037980255078,0.3958741718027324,0.2604508729863806,1.5199571699014167,0.12852174044583273,0.2909563343012775
Ccdc93,166.3559671929661,0.4387050564897063,0.2886834309463409,1.5196752201938832,0.1285926224606244,0.29106368805811095
Ccdc85b,23.02551970987188,-1.1253026083655662,0.7405559498945125,-1.5195375967553275,0.12862723195607434,0.291088916389467
H2ac10,4.626935102511937,2.9345838341275714,1.9315406893907168,1.5192969271867907,0.12868777285490127,0.291172808688292
Ints5,113.67192634398384,0.5398155369757611,0.35535063023524477,1.5191067386552806,0.12873563081197187,0.29122797882081014
Ccdc50,510.1442380690901,0.31583265085308826,0.20797739989078767,1.5185912075972539,0.12886542565978912,0.29136221445878324
Sae1,104.7653851540821,-0.616499835226047,0.4059457710319943,-1.518675348332322,0.12884423467287662,0.29136221445878324
Strn3,455.81477007381125,0.36766919092716105,0.2421057912686837,1.5186303020696015,0.12885557931380873,0.29136221445878324
Pitpna,234.86795923969197,0.3675386874357372,0.24210089283604608,1.5181219826588548,0.1289836504188559,0.2915763788440828
Wdr37,188.90950106790916,0.4479163065572995,0.2950788485309709,1.5179546375052604,0.12902583467022058,0.29161860173415133
P4hb,18263.261259569572,0.22275356033284924,0.14677323269676004,1.5176715552287925,0.12909721825507509,0.2917267922900659
Bhmt,20244.148844555533,-0.3547365691871148,0.23379632388960409,-1.5172889089334753,0.1291937572075496,0.2918481087077468
H4c16,41.28292529662826,1.0057651414253577,0.6628771606720502,1.5172722807430483,0.12919795365330852,0.2918481087077468
Urod,604.3377496079884,-0.3165007688310923,0.20863264975328819,-1.5170241532442792,0.1292605860094929,0.2919364336489657
Mrps7,351.27607305328627,-0.34504536069489494,0.22748155168805193,-1.516805904190682,0.12931569593885586,0.2920077400468594
Gramd2b,306.2753474511017,0.40518125916007797,0.26722700178327297,1.5162437046264097,0.1294577406402642,0.29227529215343356
Plk4,11.598107262837882,1.6973484969232278,1.119561133661267,1.5160837991690905,0.1294981642953801,0.2923133599433198
Las1l,427.56405811899003,-0.3129380472653174,0.2064433653446008,-1.515854223471666,0.12955621753070176,0.29239120150734693
Uqcc5,26.8258210311355,-1.1611692957510882,0.7660951495650888,-1.5156985348494665,0.12959559830100836,0.29242688114265364
Drc4,41.418422444212375,0.8780119997793705,0.5793382207010067,1.515543025483395,0.12963494300725242,0.2924624664389841
Pgp,101.13135699379748,-0.5880540393928844,0.38815798387174233,-1.5149863298630308,0.1297758660253594,0.2927271625292016
Sbsn,3.8905426235920877,4.010964356200999,2.6480753631026355,1.5146715278909302,0.12985560823817552,0.29285378582126986
Smco4,46.707899348099644,-0.9469345273441747,0.6252875786291662,-1.5143984299514848,0.12992481724659224,0.29295661264289774
Wdr55,71.73230847092137,-0.6673592928484795,0.4407475487372276,-1.5141531581071983,0.1299869989142647,0.2930435596093709
Gm22786,53.51899275723159,0.7592008332915199,0.5015150054798247,1.5138147911749005,0.13007282009355825,0.2931837583722172
Akt1s1,186.24072848842474,-0.4423011251220669,0.29222903614431245,-1.5135427025247548,0.13014186277671744,0.29328609438836634
Zfp706,483.1130294940662,-0.4005128261296851,0.26468445971726023,-1.5131709151248194,0.13023625006676212,0.2934454991515167
Atg4b,181.13091610732707,-0.4903197701219246,0.32407892775929487,-1.5129640594408005,0.1302887884184154,0.2935105700233996
Nrde2,182.27154903195722,0.4737331111073714,0.31321499572207456,1.5124854096313114,0.13041042160420963,0.29373124372219034
Eef2kmt,45.24637360420451,-0.7157126646367487,0.47323290067943113,-1.512389911202674,0.13043469994440346,0.2937325989308893
Thap4,63.3513425575148,0.7403066017148364,0.4897176115277856,1.5117009972446804,0.13060994482765637,0.29407386125805896
Pfkfb4,4.270648696628486,-2.4043569938772675,1.5906491677225154,-1.5115570690674773,0.13064658011412988,0.29410297094826626
Rtn4,229.75534292125957,-0.4695012881179655,0.31072669688132964,-1.5109782739307842,0.13079398634786502,0.2943813850928181
Pdcd11,517.4937722528078,0.3648764895604034,0.24150358562133387,1.5108533010872658,0.1308258310761563,0.29439964816448305
Fdxr,61.36598150165617,-0.7440308998547286,0.4925481485867417,-1.5105749600106329,0.1308967776643808,0.29450588025105334
Dcaf8,1456.941198779943,-0.22320225572198976,0.14783223738489615,-1.5098347942936166,0.13108558429901102,0.2948651497335384
Arg1,14462.332435043601,0.27418292437238184,0.18161520813416893,1.509691436026812,0.13112217752627464,0.2948651497335384
Gm10138,12.03369920811848,-1.547168383082414,1.0248390960593834,-1.5096695559639,0.131127763266156,0.2948651497335384
Dnmt3b,43.45170743901718,-0.7520925154023403,0.49831910537420615,-1.5092588409540637,0.13123264854184966,0.2950475240685369
Frrs1,248.8862740915901,0.373958923316251,0.2478972733137149,1.5085237458138745,0.13142053393043585,0.29541640585993606
